id_reserva,nombre_cliente,destino,fecha_viaje,correo,plataforma
350,Fernanda Gomez,Lisboa,2027-11-07,fernanda.gomez350@gmail.com,Booking
341,Jose Romero,Berlin,18-01-2028,jose.romero341@gmail.com,Travel Now
977,Valentina Fernandez,Miami,fecha_mala,valentina.fernandez977@gmail.com,Travel Now
663,Benjamin Vargas,La Paz,2027-05-31,benjamin.vargas663@gmail.com,Despegar
1046,Paula Reyes,Miami,fecha_mala,paula.reyes1046@gmail.com,Kayak
444,Javiera Fernandez,Montevideo,2027/07/17,javiera.fernandez444@gmail.com,Google Flights
77,Valentina Romero,Miami,2028-02-27,valentina.romero77@gmail.com,Kayak
561,Catalina Diaz,Quito,2027/05/21,catalina.diaz561@gmail.com,Booking
1096,Valentina Romero,,2028/02/26,valentina.romero1096@gmail.com,Booking
792,Matias Lopez,Madrid,2028/04/19,matias.lopez792@gmail.com,Google Flights
23,Jose Paredes,Quito,2027/11/04,jose.paredes23@gmail.com,Booking
922,Felipe Fernandez,Madrid,fecha_mala,felipe.fernandez922@gmail.com,Travel Now
73,Catalina Vargas,Bogota,2028-07-20,catalina.vargas73@gmail.com,Despegar
280,Francisca Martinez,Cancun,2027/03/15,francisca.martinez280@gmail.com,Kayak
638,Fernanda Vargas,Santiago,05-04-2027,fernanda.vargas638@gmail.com,Travel Now
168,Maria Perez,Buenos Aires,2028/08/25,maria.perez168@gmail.com,Travel Now
401,Daniela Diaz,Madrid,2027/09/23,daniela.diaz401@gmail.com,Booking
24,Paula Sanchez,Ciudad de Mexico,2027/09/28,paula.sanchez24@gmail.com,Google Flights
324,Catalina Diaz,Montevideo,2026-07-08,catalina.diaz324@gmail.com,Booking
597,Daniela Morales,Lisboa,2028/03/15,daniela.morales597@gmail.com,Booking
650,Ignacio Sanchez,Lisboa,2028-05-22,ignacio.sanchez650@gmail.com,Kayak
1019,Ignacio Reyes,Ciudad de Mexico,2028/01/08,,Travel Now
318,Fernanda Romero,Ciudad de Mexico,30-07-2028,fernanda.romero318@gmail.com,Despegar
1013,Diaz,Roma,2027/02/25,paula.diaz1013@gmail.com,Booking
436,Matias Paredes,Santiago,2027-07-29,matias.paredes436@gmail.com,Kayak
903,Catalina Rodriguez,Montevideo,18-08-2026,,Google Flights
727,Benjamin Gomez,Roma,2027-08-08,benjamin.gomez727@gmail.com,Booking
528,Paula Araya,Paris,2028-03-25,paula.araya528@gmail.com,Google Flights
573,Felipe Silva,Berlin,2026/07/24,felipe.silva573@gmail.com,Booking
1010,Sebastian Paredes,,2026-09-02,sebastian.paredes1010@gmail.com,Google Flights
209,Felipe Romero,Berlin,2027-09-17,felipe.romero209@gmail.com,Kayak
646,Daniela Rodriguez,Bogota,2027-01-12,daniela.rodriguez646@gmail.com,Kayak
690,Javiera Sanchez,Paris,2028-06-27,javiera.sanchez690@gmail.com,Google Flights
1190,Camila Araya,Miami,fecha_mala,camila.araya1190@gmail.com,Despegar
594,Ana Rojas,Nueva York,2026/12/07,ana.rojas594@gmail.com,Despegar
1173,Rodriguez,Madrid,2028/07/21,valentina.rodriguez1173@gmail.com,Booking
1148,Benjamin Castro,,10-12-2026,benjamin.castro1148@gmail.com,Booking
705,Matias Rodriguez,Bogota,2027-03-15,matias.rodriguez705@gmail.com,Google Flights
724,Felipe Vargas,Bogota,2026/10/07,felipe.vargas724@gmail.com,Kayak
586,Camila Herrera,Santiago,2028-01-28,camila.herrera586@gmail.com,Despegar
1089,Valentina Morales,,26-07-2027,valentina.morales1089@gmail.com,Kayak
669,Felipe Martinez,Barcelona,25-11-2026,felipe.martinez669@gmail.com,Despegar
794,Diego Morales,Nueva York,2027/09/27,diego.morales794@gmail.com,Travel Now
484,Francisca Fuentes,Buenos Aires,21-10-2026,francisca.fuentes484@gmail.com,Despegar
676,Camila Martinez,Barcelona,21-02-2028,camila.martinez676@gmail.com,Booking
811,Sebastian Sanchez,Nueva York,30-03-2027,sebastian.sanchez811@gmail.com,Booking
400,Valentina Martinez,Rio de Janeiro,21-08-2028,valentina.martinez400@gmail.com,Google Flights
202,Matias Silva,Bogota,2027/10/06,matias.silva202@gmail.com,Booking
373,Sofia Herrera,Bogota,2027/01/07,sofia.herrera373@gmail.com,Google Flights
680,Paula Diaz,Nueva York,2028/10/02,paula.diaz680@gmail.com,Booking
755,Ana Vargas,Cancun,2027/01/31,ana.vargas755@gmail.com,Travel Now
546,Paula Reyes,Bogota,2028-09-02,paula.reyes546@gmail.com,Travel Now
28,Javiera Diaz,Nueva York,2028/08/30,javiera.diaz28@gmail.com,Booking
884,Paula Herrera,Punta Cana,2028/05/04,paula.herrera884@gmail.com,Google Flights
489,Carlos Castro,Paris,2028-07-21,carlos.castro489@gmail.com,Kayak
86,Maria Lopez,Punta Cana,2027-08-09,maria.lopez86@gmail.com,Booking
179,Daniela Paredes,Paris,17-10-2026,daniela.paredes179@gmail.com,Booking
618,Paula Rodriguez,Roma,2027-08-26,paula.rodriguez618@gmail.com,Travel Now
90,Maria Silva,Lima,02-05-2028,maria.silva90@gmail.com,Despegar
898,Ana Fuentes,La Paz,2028/04/20,ana.fuentes898@gmail.com,Despegar
782,Francisca Fernandez,Montevideo,2026/09/09,francisca.fernandez782@gmail.com,Kayak
109,Sebastian Sanchez,Ciudad de Mexico,28-06-2027,sebastian.sanchez109@gmail.com,Booking
153,Daniela Silva,Buenos Aires,17-11-2026,daniela.silva153@gmail.com,Travel Now
1073,Martinez,Barcelona,2028-06-08,benjamin.martinez1073@gmail.com,Travel Now
344,Jose Sanchez,Quito,2028-02-23,jose.sanchez344@gmail.com,Travel Now
1183,Fernandez,Madrid,06-01-2028,carlos.fernandez1183@gmail.com,Booking
273,Juan Perez,Berlin,25-02-2028,juan.perez273@gmail.com,Despegar
1050,Matias Rodriguez,Bogota,2027/11/01,malcorreo.com,Kayak
10,Ana Silva,Lisboa,24-06-2027,ana.silva10@gmail.com,Travel Now
647,Sofia Torres,Buenos Aires,03-07-2027,sofia.torres647@gmail.com,Despegar
548,Matias Vargas,Bogota,2027/12/16,matias.vargas548@gmail.com,Booking
163,Matias Herrera,Punta Cana,2026/08/30,matias.herrera163@gmail.com,Booking
1200,Daniela Perez,Berlin,fecha_mala,daniela.perez1200@gmail.com,Travel Now
418,Ana Romero,Lima,2028-05-04,ana.romero418@gmail.com,Google Flights
704,Maria Torres,Santiago,2027-08-29,maria.torres704@gmail.com,Booking
602,Felipe Martinez,Berlin,2028/07/23,felipe.martinez602@gmail.com,Kayak
883,Matias Gomez,Punta Cana,2027-04-17,matias.gomez883@gmail.com,Google Flights
989,Sebastian Araya,,2026-10-28,sebastian.araya989@gmail.com,Travel Now
338,Sebastian Silva,Buenos Aires,20-06-2027,sebastian.silva338@gmail.com,Booking
779,Ana Rodriguez,Lima,26-02-2028,ana.rodriguez779@gmail.com,Travel Now
512,Benjamin Sanchez,Rio de Janeiro,2028/06/16,benjamin.sanchez512@gmail.com,Kayak
353,Juan Silva,Lima,2026-06-25,juan.silva353@gmail.com,Kayak
902,Lopez,La Paz,2026/09/16,fernanda.lopez902@gmail.com,Travel Now
966,Romero,Madrid,30-06-2027,sebastian.romero966@gmail.com,Booking
17,Benjamin Sanchez,Ciudad de Mexico,03-07-2028,benjamin.sanchez17@gmail.com,Booking
299,Camila Diaz,Montevideo,2027-06-27,camila.diaz299@gmail.com,Despegar
263,Juan Morales,Bogota,2027/12/29,juan.morales263@gmail.com,Kayak
256,Valentina Rojas,Montevideo,2027/04/20,valentina.rojas256@gmail.com,Despegar
247,Paula Rodriguez,Ciudad de Mexico,2027-10-09,paula.rodriguez247@gmail.com,Booking
12,Sofia Gomez,Lima,2027-11-30,sofia.gomez12@gmail.com,Travel Now
499,Ignacio Perez,Berlin,17-09-2026,ignacio.perez499@gmail.com,Booking
298,Ana Silva,Roma,03-12-2027,ana.silva298@gmail.com,Google Flights
993,Sebastian Diaz,Montevideo,30-06-2028,,Despegar
905,Paredes,Roma,07-12-2026,matias.paredes905@gmail.com,Despegar
145,Matias Martinez,Miami,2027-05-06,matias.martinez145@gmail.com,Booking
376,Camila Vargas,Quito,2026-06-17,camila.vargas376@gmail.com,Google Flights
1141,Catalina Fernandez,La Paz,14-01-2028,malcorreo.com,Despegar
740,Juan Paredes,Paris,2027-11-12,juan.paredes740@gmail.com,Google Flights
732,Camila Perez,Cancun,2028-09-15,camila.perez732@gmail.com,Travel Now
1138,Sofia Torres,Lisboa,fecha_mala,sofia.torres1138@gmail.com,Travel Now
65,Paula Paredes,Montevideo,15-12-2026,paula.paredes65@gmail.com,Booking
711,Jose Martinez,Buenos Aires,11-08-2027,jose.martinez711@gmail.com,Travel Now
691,Ana Perez,Lima,2028/01/18,ana.perez691@gmail.com,Despegar
429,Benjamin Vargas,Ciudad de Mexico,2027-07-25,benjamin.vargas429@gmail.com,Kayak
387,Jose Sanchez,Berlin,2027-12-18,jose.sanchez387@gmail.com,Despegar
254,Catalina Rojas,Buenos Aires,2026-09-14,catalina.rojas254@gmail.com,Travel Now
183,Diego Sanchez,Rio de Janeiro,2027/12/07,diego.sanchez183@gmail.com,Google Flights
244,Benjamin Araya,Montevideo,2028/05/15,benjamin.araya244@gmail.com,Google Flights
1130,Daniela Reyes,Montevideo,2027-08-25,,Booking
408,Benjamin Romero,Lima,2027-07-04,benjamin.romero408@gmail.com,Despegar
896,Sofia Paredes,Cancun,2027/10/08,sofia.paredes896@gmail.com,Kayak
772,Valentina Diaz,Punta Cana,2028-10-09,valentina.diaz772@gmail.com,Despegar
827,Valentina Vargas,Paris,01-06-2026,valentina.vargas827@gmail.com,Google Flights
416,Maria Martinez,Punta Cana,2026/10/17,maria.martinez416@gmail.com,Travel Now
5,Camila Romero,Paris,10-05-2028,camila.romero5@gmail.com,Travel Now
1118,Carlos Martinez,,2026-12-14,carlos.martinez1118@gmail.com,Google Flights
270,Ignacio Romero,Santiago,23-11-2026,ignacio.romero270@gmail.com,Booking
380,Jose Perez,Ciudad de Mexico,2027-03-31,jose.perez380@gmail.com,Booking
301,Sofia Lopez,Paris,2028-09-23,sofia.lopez301@gmail.com,Booking
906,Diego Rojas,,2026-10-09,diego.rojas906@gmail.com,Google Flights
290,Matias Fernandez,Cancun,2026/10/14,matias.fernandez290@gmail.com,Despegar
687,Sofia Vargas,Berlin,2027/07/03,sofia.vargas687@gmail.com,Kayak
689,Javiera Romero,Nueva York,02-02-2027,javiera.romero689@gmail.com,Travel Now
585,Catalina Vargas,Lisboa,16-07-2028,catalina.vargas585@gmail.com,Booking
229,Jose Fuentes,Paris,2027/10/09,jose.fuentes229@gmail.com,Google Flights
572,Ana Lopez,Rio de Janeiro,2027/10/27,ana.lopez572@gmail.com,Despegar
74,Valentina Morales,Santiago,2028-06-07,valentina.morales74@gmail.com,Travel Now
370,Ignacio Torres,Cancun,2027/04/05,ignacio.torres370@gmail.com,Google Flights
998,Valentina Vargas,,2028/04/27,valentina.vargas998@gmail.com,Travel Now
454,Diego Fuentes,Buenos Aires,2028/04/12,diego.fuentes454@gmail.com,Booking
965,Diego Araya,Santiago,fecha_mala,diego.araya965@gmail.com,Google Flights
82,Sofia Martinez,Madrid,10-04-2028,sofia.martinez82@gmail.com,Kayak
853,Matias Martinez,Roma,2026/08/31,matias.martinez853@gmail.com,Kayak
385,Sebastian Fernandez,Barcelona,2027/12/10,sebastian.fernandez385@gmail.com,Kayak
474,Catalina Rodriguez,Miami,2027-12-29,catalina.rodriguez474@gmail.com,Google Flights
1143,Valentina Castro,,08-02-2027,valentina.castro1143@gmail.com,Kayak
575,Sofia Reyes,Lima,2027/01/12,sofia.reyes575@gmail.com,Booking
128,Felipe Morales,Lima,2026-08-22,felipe.morales128@gmail.com,Google Flights
278,Matias Romero,Berlin,2028/03/28,matias.romero278@gmail.com,Despegar
701,Jose Herrera,Berlin,2028/05/09,jose.herrera701@gmail.com,Kayak
757,Felipe Fuentes,Cancun,19-07-2027,felipe.fuentes757@gmail.com,Google Flights
1000,Rodriguez,Quito,2026/07/20,fernanda.rodriguez1000@gmail.com,Kayak
478,Paula Diaz,Bogota,2028/07/02,paula.diaz478@gmail.com,Kayak
622,Ana Castro,Roma,2027/04/18,ana.castro622@gmail.com,Kayak
119,Matias Reyes,Lima,2026/09/30,matias.reyes119@gmail.com,Booking
930,Jose Lopez,Cancun,fecha_mala,jose.lopez930@gmail.com,Despegar
455,Camila Reyes,La Paz,26-05-2027,camila.reyes455@gmail.com,Travel Now
607,Sofia Morales,Bogota,24-12-2026,sofia.morales607@gmail.com,Despegar
758,Sofia Gomez,Berlin,2028-03-08,sofia.gomez758@gmail.com,Kayak
493,Ignacio Fuentes,Rio de Janeiro,2028-01-25,ignacio.fuentes493@gmail.com,Kayak
442,Jose Rodriguez,Lisboa,2027/04/28,jose.rodriguez442@gmail.com,Travel Now
800,Camila Paredes,Roma,2028-02-22,camila.paredes800@gmail.com,Travel Now
500,Ignacio Araya,Madrid,25-11-2026,ignacio.araya500@gmail.com,Kayak
950,Paula Gomez,Lisboa,fecha_mala,paula.gomez950@gmail.com,Kayak
250,Juan Fernandez,Buenos Aires,2026-12-27,juan.fernandez250@gmail.com,Despegar
621,Francisca Sanchez,La Paz,2028-08-29,francisca.sanchez621@gmail.com,Kayak
1059,Sebastian Rojas,,2028-01-24,sebastian.rojas1059@gmail.com,Travel Now
388,Matias Reyes,Madrid,2026-06-09,matias.reyes388@gmail.com,Kayak
1113,Fuentes,Montevideo,07-08-2027,juan.fuentes1113@gmail.com,Despegar
1042,Felipe Reyes,Berlin,2026/06/23,sin@dominio,Kayak
1171,Matias Rodriguez,Miami,fecha_mala,matias.rodriguez1171@gmail.com,Booking
780,Maria Perez,Lima,2027/08/26,maria.perez780@gmail.com,Google Flights
464,Javiera Perez,Bogota,2028/06/28,javiera.perez464@gmail.com,Booking
876,Jose Diaz,Bogota,2027/07/01,jose.diaz876@gmail.com,Despegar
726,Sebastian Rodriguez,Bogota,2028/01/08,sebastian.rodriguez726@gmail.com,Booking
678,Maria Diaz,Roma,2026-12-02,maria.diaz678@gmail.com,Kayak
336,Diego Lopez,Barcelona,2028/01/17,diego.lopez336@gmail.com,Despegar
1199,Jose Araya,Montevideo,fecha_mala,jose.araya1199@gmail.com,Travel Now
538,Francisca Herrera,Nueva York,2026/09/01,francisca.herrera538@gmail.com,Booking
197,Maria Herrera,Lima,2026/06/09,maria.herrera197@gmail.com,Travel Now
995,Carlos Perez,Paris,fecha_mala,carlos.perez995@gmail.com,Booking
670,Ana Perez,Punta Cana,2027/10/07,ana.perez670@gmail.com,Travel Now
918,Maria Diaz,Barcelona,2028/06/03,sin@dominio,Kayak
225,Paula Paredes,Cancun,2027-08-20,paula.paredes225@gmail.com,Booking
1018,Camila Lopez,Nueva York,2027-05-05,,Despegar
981,Reyes,Barcelona,2027/07/18,maria.reyes981@gmail.com,Booking
453,Jose Martinez,Cancun,2027-10-08,jose.martinez453@gmail.com,Kayak
467,Carlos Fernandez,Buenos Aires,2026-10-23,carlos.fernandez467@gmail.com,Kayak
461,Benjamin Sanchez,Barcelona,2027/11/23,benjamin.sanchez461@gmail.com,Despegar
193,Juan Perez,Lima,2028-08-24,juan.perez193@gmail.com,Booking
94,Javiera Rodriguez,Montevideo,2027/12/10,javiera.rodriguez94@gmail.com,Despegar
657,Francisca Gomez,Cancun,2028-01-18,francisca.gomez657@gmail.com,Google Flights
825,Maria Silva,Lima,14-12-2026,maria.silva825@gmail.com,Google Flights
59,Jose Paredes,Lima,2028/07/30,jose.paredes59@gmail.com,Kayak
220,Sofia Diaz,Barcelona,2027-05-08,sofia.diaz220@gmail.com,Booking
1041,Diego Romero,Montevideo,2026-07-20,sin@dominio,Travel Now
8,Maria Martinez,Miami,01-09-2028,maria.martinez8@gmail.com,Kayak
537,Diego Perez,Roma,2027-04-17,diego.perez537@gmail.com,Travel Now
935,Diaz,Lisboa,04-05-2028,fernanda.diaz935@gmail.com,Travel Now
394,Ignacio Morales,Barcelona,05-12-2027,ignacio.morales394@gmail.com,Travel Now
533,Catalina Sanchez,Buenos Aires,2028/01/24,catalina.sanchez533@gmail.com,Despegar
514,Valentina Herrera,Cancun,2027/02/22,valentina.herrera514@gmail.com,Google Flights
1031,Sebastian Martinez,,2027-02-12,sebastian.martinez1031@gmail.com,Travel Now
160,Benjamin Paredes,Paris,2027-05-31,benjamin.paredes160@gmail.com,Kayak
1104,Rodriguez,Madrid,18-06-2028,felipe.rodriguez1104@gmail.com,Kayak
980,Maria Lopez,Ciudad de Mexico,fecha_mala,maria.lopez980@gmail.com,Travel Now
608,Carlos Gomez,Buenos Aires,2028-02-11,carlos.gomez608@gmail.com,Kayak
1024,Morales,Roma,17-06-2027,catalina.morales1024@gmail.com,Travel Now
847,Felipe Rojas,Cancun,2026-05-30,felipe.rojas847@gmail.com,Despegar
316,Francisca Rodriguez,Lima,20-09-2026,francisca.rodriguez316@gmail.com,Kayak
1040,Benjamin Martinez,La Paz,2028/05/17,malcorreo.com,Kayak
812,Diego Diaz,Paris,2027/04/29,diego.diaz812@gmail.com,Kayak
303,Daniela Lopez,Santiago,10-05-2027,daniela.lopez303@gmail.com,Despegar
856,Javiera Perez,Roma,2027/12/08,javiera.perez856@gmail.com,Booking
178,Catalina Fernandez,Madrid,2026-09-11,catalina.fernandez178@gmail.com,Kayak
795,Juan Morales,Punta Cana,18-06-2027,juan.morales795@gmail.com,Booking
390,Diego Romero,Quito,2026-10-08,diego.romero390@gmail.com,Booking
306,Carlos Vargas,Lima,2028-04-20,carlos.vargas306@gmail.com,Travel Now
1063,Fernanda Vargas,Lima,fecha_mala,fernanda.vargas1063@gmail.com,Kayak
656,Javiera Araya,Nueva York,2028-01-15,javiera.araya656@gmail.com,Google Flights
944,Javiera Castro,Roma,fecha_mala,javiera.castro944@gmail.com,Google Flights
78,Felipe Castro,Quito,2027/05/31,felipe.castro78@gmail.com,Despegar
674,Maria Rojas,Miami,2026-08-06,maria.rojas674@gmail.com,Travel Now
1098,Romero,Barcelona,2027/12/06,fernanda.romero1098@gmail.com,Google Flights
258,Paula Torres,Lisboa,11-10-2026,paula.torres258@gmail.com,Kayak
721,Benjamin Diaz,La Paz,2026-09-04,benjamin.diaz721@gmail.com,Google Flights
